,feature_2,feature_4,target,category_1_encoded,feature_9
7082,-1.480653792,-1.852895004,0,3,-4.441961376
7083,-1.088753015,-0.816892596,0,3,-3.266259045
7084,-0.781242635,-1.039499582,0,1,-0.781242635
7085,-3.952911668,-3.550929463,0,3,-11.858735004
7086,0.298861116,0.691896069,0,0,0.0
7087,-3.724041613,-3.746215884,0,3,-11.172124838999999
7088,-0.233767278,-0.001646386,1,0,-0.0
7089,1.36912705,1.621272614,1,2,2.7382541
7090,-0.924929649,-1.509862292,0,1,-0.924929649
7091,3.512178165,4.204855361,1,2,7.02435633
7092,-3.055277888,-3.157575373,0,3,-9.165833664
7093,2.716540143,2.994769549,1,2,5.433080286
7094,1.497261308,1.786710712,1,2,2.994522616
7095,-3.613734747,-4.609549584,0,3,-10.841204241
7096,5.427758331,5.164986654,1,2,10.855516662
7097,0.367895256,0.704042784,1,1,0.367895256
7098,-2.003480845,-1.978579861,0,3,-6.010442534999999
7099,-2.708520402,-2.432932667,0,3,-8.125561206
7100,-0.504584966,-0.467638341,0,1,-0.504584966
7101,-0.113434487,0.378318231,0,1,-0.113434487
7102,0.458745786,0.504359342,0,0,0.0
7103,-0.67283973,-0.103204091,0,1,-0.67283973
7104,1.490233075,1.098221644,1,2,2.98046615
7105,-0.331018986,-0.382075014,1,1,-0.331018986
7106,-3.856673287,-4.094033114,0,3,-11.570019861
7107,-0.141745254,0.013709172,0,1,-0.141745254
7108,-4.853043461,-4.964510639,0,3,-14.559130383000001
7109,0.711393124,0.619587449,1,0,0.0
7110,-1.993935479,-2.275842024,0,3,-5.9818064369999995
7111,0.486107895,0.301813688,0,0,0.0
7112,2.86908515,2.864974325,1,2,5.7381703
7113,-1.91942836,-2.727966421,0,3,-5.75828508
7114,2.429237086,1.508531544,1,2,4.858474172
7115,-0.560769645,-0.537111268,0,1,-0.560769645
7116,3.675760353,2.568089727,1,2,7.351520706
7117,-0.833510533,-0.910767443,1,1,-0.833510533
7118,-1.803351734,-1.954217239,0,3,-5.410055202000001
7119,1.21200063,1.428815778,1,2,2.42400126
7120,-0.681746245,-0.950553597,0,1,-0.681746245
7121,-1.92525267,-1.297446762,0,3,-5.7757580100000006
7122,-0.820312171,-0.481047021,1,1,-0.820312171
7123,-0.305434934,-0.910352547,1,1,-0.305434934
7124,2.849069486,2.735330943,1,2,5.698138972
7125,-3.864731574,-3.253857517,0,3,-11.594194722
7126,0.31288903,0.033836268,1,0,0.0
7127,1.478098105,1.456941175,1,2,2.95619621
7128,0.673910232,1.235561263,1,0,0.0
7129,2.911894083,2.695655836,1,2,5.823788166
7130,-0.119964493,0.329227483,1,1,-0.119964493
7131,-0.600861498,-0.964861339,0,1,-0.600861498
7132,0.974154483,-0.180891057,1,2,1.948308966
7133,-0.218742076,0.272669651,0,0,-0.0
7134,-0.997550643,-0.822056627,1,1,-0.997550643
7135,1.046052811,1.247878521,1,2,2.092105622
7136,-1.416987423,-1.854172539,0,3,-4.2509622689999995
7137,-1.258381425,-1.663722472,0,3,-3.775144275
7138,-0.95744496,-0.497270352,0,3,-2.87233488
7139,2.645325269,2.742608192,1,2,5.290650538
7140,-0.016698388,-0.0195407195,0,3,-0.050095164000000005
7141,0.780550936,0.868921601,1,0,0.0
7142,-0.111154469,0.492247743,1,0,-0.0
7143,-3.415898218,-3.126422927,0,3,-10.247694654
7144,0.888008951,0.698150872,0,0,0.0
7145,0.897402923,0.336007778,1,0,0.0
7146,1.533469973,1.768691478,1,2,3.066939946
7147,-5.017328929,-5.386916133,0,3,-15.051986786999999
7148,2.616917762,2.143966987,1,2,5.233835524
7149,-1.697698163,-1.171398488,0,3,-5.093094489
7150,1.362624661,1.71158696,1,2,2.725249322
7151,1.712813114,1.867087485,1,2,3.425626228
7152,-1.851432352,-2.346791177,0,3,-5.554297056
7153,1.502537964,2.218244389,1,2,3.005075928
7154,-0.529298484,-0.117751158,0,1,-0.529298484
7155,-4.297559489,-4.419073729,0,3,-12.892678467
7156,2.200273633,1.99416161,1,2,4.400547266
7157,-1.40755752,-1.376161623,0,3,-4.2226725599999995
7158,-1.678617416,-1.869984882,0,3,-5.035852248
7159,-0.943344041,-0.058602459,0,1,-0.943344041
7160,0.474037361,0.319826011,1,0,0.0
7161,-0.128644732,-0.555797881,1,1,-0.128644732
7162,0.783162964,1.418529308,1,2,1.566325928
7163,-2.525850112,-2.753474845,0,3,-7.577550336
7164,-1.580511179,-1.265939135,0,3,-4.741533537
7165,-0.788737389,-0.518582347,1,1,-0.788737389
7166,3.791000392,3.767575571,1,2,7.582000784
7167,-0.375939329,-0.765138034,0,1,-0.375939329
7168,2.508208966,2.488935795,1,2,5.016417932
7169,-0.039978667,-0.507923109,0,0,-0.0
7170,-1.186845948,-1.196333053,0,1,-1.186845948
7171,-0.391862314,-0.082749728,1,1,-0.391862314
7172,-0.468928898,0.218183129,0,1,-0.468928898
7173,1.051400238,0.616260591,1,2,2.102800476
7174,2.851122812,2.75093937,0,2,5.702245624
7175,0.511268234,0.3013438,0,0,0.0
7176,2.082700626,2.192196377,1,2,4.165401252
7177,-1.584379875,-2.193103225,0,3,-4.753139625
7178,-0.016698388,-1.084826341,0,1,-0.016698388
7179,-1.501446925,-2.178253549,0,3,-4.504340775
7180,0.62819374,0.052871924,1,0,0.0
7181,-0.616743899,-0.880919016,0,1,-0.616743899
7182,1.654213364,2.322566409,1,2,3.308426728
7183,-2.013198482,-1.874158291,0,3,-6.039595446
7184,0.159291252,0.185289601,1,0,0.0
7185,1.272374987,1.811129388,1,2,2.544749974
7186,-4.168401799,-4.014962647,0,3,-12.505205397
7187,4.275401188,4.466431633,1,2,8.550802376
7188,-0.567639484,-0.75684927,1,1,-0.567639484
7189,-3.902966448,-4.15789779,0,3,-11.708899343999999
7190,0.413605109,-0.110845671,0,0,0.0
7191,-0.234746906,-0.475182732,1,0,-0.0
7192,-0.435353401,-0.547562766,1,1,-0.435353401
7193,1.908438889,2.046326468,1,2,3.816877778
7194,1.860614995,1.845911629,1,2,3.72122999
7195,0.425434016,0.279406229,1,0,0.0
7196,0.858666726,0.493996025,0,0,0.0
7197,-0.315986104,-0.156335381,1,1,-0.315986104
7198,3.440172822,3.241066387,1,2,6.880345644
7199,-2.922744088,-2.781225485,0,3,-8.768232264
7200,0.559458804,-0.20585004,0,0,0.0
7201,0.221242942,0.355811408,1,0,0.0
7202,1.46585462,1.764617381,1,2,2.93170924
7203,-1.137061853,-0.889249509,0,3,-3.411185559
7204,-3.471630561,-3.550318731,0,3,-10.414891683
7205,0.198201841,0.564329167,0,0,0.0
7206,0.844880259,0.335696706,1,0,0.0
7207,2.885384695,2.849702269,1,2,5.77076939
7208,-2.208141362,-2.285499682,0,3,-6.624424086
7209,2.135258975,2.549818851,1,2,4.27051795
7210,5.020834806,4.212637538,1,2,10.041669612
7211,-0.715320242,-1.138572129,0,1,-0.715320242
7212,-2.323673992,-1.624773669,0,3,-6.971021975999999
7213,-0.433595591,-1.405822041,0,1,-0.433595591
7214,-0.198511523,0.127258065,1,0,-0.0
7215,1.382730114,1.102599249,1,2,2.765460228
7216,-1.464570241,-1.362689199,0,3,-4.393710723
7217,2.900960197,3.466473159,1,2,5.801920394
7218,-2.389746522,-2.272463774,0,3,-7.169239566
7219,-3.377682977,-2.803869626,0,3,-10.133048931000001
7220,2.220024024,2.023084352,1,2,4.440048048
7221,-4.582669279,-4.726739782,0,3,-13.748007837
7222,-0.379012482,-0.064275582,0,1,-0.379012482
7223,-0.016698388,-0.0195407195,1,2,-0.033396776
7224,0.109562519,0.348501071,1,1,0.109562519
7225,-2.022701934,-1.549180248,0,3,-6.068105802
7226,0.249212035,0.596546793,0,1,0.249212035
7227,-0.105874052,-0.737438678,1,1,-0.105874052
7228,0.217082088,0.080529777,1,0,0.0
7229,1.44723319,1.559966184,0,2,2.89446638
7230,-2.3070733,-2.404630716,0,3,-6.9212199
7231,3.239355284,3.271101689,1,2,6.478710568
7232,0.690104758,0.808133056,1,0,0.0
7233,1.428762418,1.21813517,1,2,2.857524836
7234,-1.497937291,-1.575312843,0,3,-4.493811873
7235,2.274803661,1.80238977,1,2,4.549607322
7236,-0.504361482,-0.695498197,0,1,-0.504361482
7237,0.783484334,0.172812893,1,0,0.0
7238,-1.640502999,-1.593904321,0,3,-4.921508997
7239,-1.971687152,-2.048976034,0,3,-5.915061456
7240,1.778192497,1.411874412,0,2,3.556384994
7241,-0.908177734,-0.19407381,0,1,-0.908177734
7242,-1.7353597,-1.833524293,0,3,-5.2060791
7243,-1.799853866,-1.685232688,0,3,-5.399561598
7244,1.308433554,1.052980288,1,2,2.616867108
7245,-1.087672715,-1.253411924,0,3,-3.263018145
7246,0.077482404,0.207247793,0,1,0.077482404
7247,-0.135991426,-0.268891846,1,0,-0.0
7248,-3.742247306,-3.740925963,0,3,-11.226741918
7249,-2.732877004,-2.410147158,0,3,-8.198631012
7250,0.674797409,0.467586937,1,0,0.0
7251,-1.930714814,-2.463579287,0,3,-5.792144442
7252,2.162907822,1.552402107,1,2,4.325815644
7253,2.085900333,2.661275948,1,2,4.171800666
7254,1.248852754,1.621311434,1,2,2.497705508
7255,3.588712668,3.851032535,1,2,7.177425336
7256,-0.397277864,-0.571698986,0,1,-0.397277864
7257,0.783734342,0.250502338,1,2,1.567468684
7258,-0.963401071,-1.076321716,1,3,-2.8902032130000004
7259,4.903990119,4.86664837,1,2,9.807980238
7260,4.286802304,3.834181638,1,2,8.573604608
7261,0.195225307,-0.392637218,1,0,0.0
7262,0.702330507,0.010205465,1,0,0.0
7263,2.701959067,2.964916342,1,2,5.403918134
7264,-0.181043531,-0.663186858,1,1,-0.181043531
7265,-1.119871458,-0.99610733,1,3,-3.359614374
7266,1.812513628,1.653393687,1,2,3.625027256
7267,0.377997121,0.613852285,0,0,0.0
7268,0.306655152,0.440984957,1,0,0.0
7269,-1.867971395,-1.960746363,0,3,-5.603914185000001
7270,-3.448306147,-3.396124777,0,3,-10.344918440999999
7271,0.513321798,0.469187355,1,0,0.0
7272,1.569617004,1.323478144,1,2,3.139234008
7273,-0.718957915,-0.326924801,1,1,-0.718957915
7274,2.962336298,2.793106797,1,2,5.924672596
7275,-1.489104021,-1.52384408,0,3,-4.467312063
7276,-2.142577091,-2.708627131,0,3,-6.427731273000001
7277,-0.206399148,-0.096781306,0,1,-0.206399148
7278,0.13893503,-0.105297609,0,1,0.13893503
7279,1.792289695,1.601550231,1,2,3.58457939
7280,-1.797396386,-2.13322073,0,3,-5.392189158
7281,2.629629831,2.580031252,1,2,5.259259662
7282,4.103834779,3.301245733,1,2,8.207669558
7283,0.042099193,0.315041999,0,1,0.042099193
7284,2.491129248,2.475663338,1,2,4.982258496
7285,-2.340514182,-2.527428423,0,3,-7.021542546000001
7286,2.013935073,1.394642807,1,2,4.027870146
7287,1.991199304,2.164425978,0,2,3.982398608
7288,1.782273427,1.528542402,1,2,3.564546854
7289,0.309619253,0.832054001,0,1,0.309619253
7290,-0.016698388,-0.0195407195,0,3,-0.050095164000000005
7291,-1.488661337,-0.874799061,0,3,-4.465984011
7292,-1.273549331,-1.218761314,0,3,-3.8206479929999997
7293,-1.75016208,-1.319032976,0,3,-5.25048624
7294,-0.044890584,0.140217834,0,0,-0.0
7295,-0.547200061,-0.727592626,0,1,-0.547200061
7296,-1.683630292,-1.608746285,0,3,-5.0508908759999995
7297,-2.264464297,-2.598058804,0,3,-6.793392891
7298,-1.751063828,-0.923552055,1,3,-5.253191484
7299,2.384302578,2.343956535,1,2,4.768605156
7300,-1.356284348,-1.345800232,0,3,-4.068853044
7301,-0.995736316,-0.839741972,0,3,-2.987208948
7302,-1.093557578,-1.528335708,0,1,-1.093557578
7303,0.614167821,1.142716263,0,0,0.0
7304,0.815182728,0.405050907,1,0,0.0
7305,-0.016698388,-0.0195407195,0,3,-0.050095164000000005
7306,1.909359962,1.842750357,1,2,3.818719924
7307,2.565899876,2.054180877,1,2,5.131799752
7308,-1.554673126,-0.929896911,0,3,-4.664019378
7309,-2.217277339,-2.309558647,0,3,-6.651832016999999
7310,-0.864214974,-2.152681973,0,1,-0.864214974
7311,-1.866413605,-1.786434197,0,3,-5.599240815
7312,0.048444261,0.269846655,0,0,0.0
7313,-3.873485274,-4.042058174,0,3,-11.620455822
7314,-2.200981699,-2.743338909,0,3,-6.602945097000001
7315,3.330694199,3.289371392,0,2,6.661388398
7316,-1.776530566,-1.969212753,0,3,-5.329591698
7317,2.456894412,2.066665645,0,2,4.913788824
7318,0.520756342,0.095226314,1,0,0.0
7319,-3.318733016,-3.256238716,0,3,-9.956199048
7320,1.45642864,1.81763736,1,2,2.91285728
7321,-0.4846005,-0.299982965,1,1,-0.4846005
7322,-0.903341367,-1.59454051,0,1,-0.903341367
7323,0.518724633,0.764915834,0,0,0.0
7324,0.88013624,1.189125845,1,0,0.0
7325,1.569553741,2.127032441,0,2,3.139107482
7326,2.522852323,2.14289722,1,2,5.045704646
7327,0.778174686,0.75553363,1,0,0.0
7328,-2.807442027,-2.580432327,0,3,-8.422326081
7329,-0.647499223,-0.858520702,0,1,-0.647499223
7330,-0.016698388,-0.0195407195,1,2,-0.033396776
7331,1.463454199,1.453843668,1,2,2.926908398
7332,4.412732794,4.074150867,1,2,8.825465588
7333,2.859668186,2.55517129,1,2,5.719336372
7334,0.623220836,1.122936579,0,0,0.0
7335,0.051909814,-0.346657651,1,0,0.0
7336,-0.02278619,-0.489986304,1,1,-0.02278619
7337,-3.558947629,-3.421196083,0,3,-10.676842887
7338,-0.008076351,-0.020305465,1,0,-0.0
7339,2.239872915,1.715224364,0,2,4.47974583
7340,-1.228917848,-1.436685917,0,3,-3.686753544
7341,1.102304313,0.775591722,1,0,0.0
7342,1.613902392,1.357235374,0,2,3.227804784
7343,-1.626246167,-0.616258008,0,3,-4.878738501
7344,-1.063871972,-1.184903934,0,1,-1.063871972
7345,-1.884071742,-2.23657212,0,3,-5.652215226
7346,-1.644000042,-0.835285046,0,3,-4.932000126
7347,-2.504805602,-2.149503682,0,3,-7.514416806
7348,-1.799466272,-1.509536047,0,3,-5.398398816
7349,2.967236408,2.63399869,1,2,5.934472816
7350,-2.344471082,-1.867877739,0,3,-7.033413246
7351,-0.031046625,0.295463211,0,0,-0.0
7352,-0.922321408,-0.863485575,0,3,-2.7669642239999996
7353,1.949024203,1.262502954,1,2,3.898048406
7354,2.516208522,2.508240521,0,2,5.032417044
7355,1.717271796,2.409244082,1,2,3.434543592
7356,0.446641079,0.534794207,0,0,0.0
7357,-0.600431354,-0.751017965,0,1,-0.600431354
7358,-2.329432968,-2.420815906,0,3,-6.988298904
7359,4.088916753,4.025215831,1,2,8.177833506
7360,-1.711035912,-2.030881597,0,3,-5.133107736
7361,1.212281055,1.195783123,1,2,2.42456211
7362,1.972878951,2.549972762,1,2,3.945757902
7363,-1.594836944,-1.063054993,0,3,-4.7845108320000005
7364,2.104367413,1.802633049,1,2,4.208734826
7365,1.715369956,2.22572891,1,2,3.430739912
7366,3.659256312,3.963712837,1,2,7.318512624
7367,-1.112846208,-0.859510793,0,1,-1.112846208
7368,-2.822067644,-2.649302892,0,3,-8.466202932
7369,-1.006658401,-1.378808953,0,3,-3.0199752029999996
7370,0.583561822,0.421330548,1,0,0.0
7371,0.147395544,0.480562905,0,0,0.0
7372,-0.729014865,-1.211763003,1,1,-0.729014865
7373,-3.590028732,-4.006338775,0,3,-10.770086196
7374,0.79313868,0.91561765,1,0,0.0
7375,3.900694941,3.584881877,1,2,7.801389882
7376,1.255423579,1.58498132,1,0,0.0
7377,1.178908813,0.877221631,1,2,2.357817626
7378,0.891423219,0.989175277,1,2,1.782846438
7379,0.660222121,0.791450746,0,0,0.0
7380,1.675695963,1.482858092,1,2,3.351391926
7381,0.86217988,0.766321228,1,0,0.0
7382,-0.80454374,-1.076548332,1,1,-0.80454374
7383,-1.537770969,-1.545212852,0,3,-4.613312907
7384,-0.645160354,-1.02983525,0,1,-0.645160354
7385,0.203583285,0.114180185,1,0,0.0
7386,-0.570841965,-0.271445562,0,1,-0.570841965
7387,0.658370103,0.203669671,1,0,0.0
7388,0.981851831,0.787024066,1,0,0.0
7389,1.531761419,1.739066383,1,2,3.063522838
7390,2.409681043,1.57862313,1,2,4.819362086
7391,0.236308209,0.978541823,0,0,0.0
7392,-2.311749216,-1.89364605,0,3,-6.935247648
7393,-0.687974592,-1.303308824,0,1,-0.687974592
7394,0.173042154,-0.668636166,1,0,0.0
7395,-3.735855049,-3.724008014,0,3,-11.207565147
7396,2.468602936,2.020505257,1,2,4.937205872
7397,0.478241709,0.862839025,1,0,0.0
7398,0.944388517,1.101989382,1,0,0.0
7399,2.87320773,2.922559337,1,2,5.74641546
7400,-1.296674748,-1.524777302,1,3,-3.890024244
7401,1.267495082,1.907498138,1,2,2.534990164
7402,-0.040975887,0.260404954,1,1,-0.040975887
7403,-0.044141997,0.197124327,0,1,-0.044141997
7404,-1.346679555,-0.866657169,0,3,-4.040038665
7405,3.343970672,2.936426327,1,2,6.687941344
7406,-1.012650731,-0.498755584,0,1,-1.012650731
7407,1.430060153,1.324216835,1,2,2.860120306
7408,-3.698699296,-3.564807417,0,3,-11.096097888
7409,2.501783014,2.439197811,1,2,5.003566028
7410,2.375200684,1.624054441,1,2,4.750401368
7411,0.175838118,0.558777423,0,0,0.0
7412,-0.033687494,-0.763480823,0,1,-0.033687494
7413,0.448142607,0.061534367,1,0,0.0
7414,4.661449696,4.480319844,1,2,9.322899392
7415,-3.686177476,-4.467623695,0,3,-11.058532428
7416,1.182610375,0.742361326,1,2,2.36522075
7417,-1.86358948,-1.765661443,0,3,-5.59076844
7418,-0.331271332,-0.469931809,1,1,-0.331271332
7419,-0.528045818,-0.633706967,1,1,-0.528045818
7420,-0.849682666,-1.215685246,0,1,-0.849682666
7421,0.202778024,0.221250553,1,1,0.202778024
7422,-2.569859318,-2.699958528,0,3,-7.709577953999999
7423,2.240049905,1.583663745,1,2,4.48009981
7424,-3.568670932,-3.6490384,0,3,-10.706012796
7425,1.285298856,0.788534126,0,2,2.570597712
7426,-0.73942194,-0.380343095,0,1,-0.73942194
7427,-2.608298705,-2.764901399,0,3,-7.8248961150000005
7428,0.161266876,1.169876648,1,0,0.0
7429,-3.372263664,-2.98550265,0,3,-10.116790992
7430,0.174990474,0.122882804,1,0,0.0
7431,-2.550369411,-2.318577878,0,3,-7.651108233
7432,0.809553863,-0.026365812,1,0,0.0
7433,-1.722887608,-1.337935845,0,3,-5.168662824
7434,-1.206676446,-1.534792645,0,1,-1.206676446
7435,0.623963026,0.659856241,1,0,0.0
7436,-1.4113717,-1.702420706,1,3,-4.2341150999999995
7437,-0.405552954,-0.654080304,0,1,-0.405552954
7438,-3.068437696,-3.140890532,0,3,-9.205313088
7439,1.404934635,1.435667745,1,2,2.80986927
7440,2.943073482,2.932307129,1,2,5.886146964
7441,-0.016698388,-0.0195407195,1,2,-0.033396776
7442,0.253072169,-0.397200914,0,0,0.0
7443,1.719753811,2.652573653,1,2,3.439507622
7444,-3.643795202,-3.55100307,0,3,-10.931385606000001
7445,2.660924156,2.835951095,1,2,5.321848312
7446,1.659269601,1.523273156,1,2,3.318539202
7447,-0.984384955,-1.334046833,1,1,-0.984384955
7448,2.480784692,2.541198984,1,2,4.961569384
7449,-0.291430756,-0.175719992,0,1,-0.291430756
7450,-0.763637591,-0.24291404,1,1,-0.763637591
7451,1.334917334,2.165964408,1,0,0.0
7452,-2.095938154,-1.505129192,0,3,-6.287814462
7453,1.905007041,1.198395472,1,2,3.810014082
7454,-2.149662993,-2.33383025,0,3,-6.448988979000001
7455,-2.016976905,-1.882650057,0,3,-6.050930715
7456,-1.616208273,-1.776322534,0,3,-4.848624819
7457,1.225593285,1.208062558,1,2,2.45118657
7458,-1.2318432,-2.089897698,0,3,-3.6955295999999995
7459,-2.374083237,-2.008398037,0,3,-7.122249710999999
7460,-1.259401774,-2.00958387,0,3,-3.7782053220000003
7461,0.12211763,-0.50687818,0,1,0.12211763
7462,-2.263321462,-2.669189776,0,3,-6.789964385999999
7463,-2.112190097,-2.151203678,1,3,-6.336570291
7464,4.06064056,3.411550418,1,2,8.12128112
7465,-1.882211142,-2.306368035,0,3,-5.646633426
7466,-0.642030359,-0.182452342,0,1,-0.642030359
7467,-1.040918359,-1.0858625,0,1,-1.040918359
7468,-0.896661737,-0.723242945,0,1,-0.896661737
7469,1.293268811,0.798771698,1,2,2.586537622
7470,2.253213022,2.231678613,1,2,4.506426044
7471,-0.531365225,-0.585711868,0,1,-0.531365225
7472,-2.347910879,-2.666019067,0,3,-7.043732637
7473,2.781775625,2.761344783,1,2,5.56355125
7474,-0.3836137,-1.140463817,0,1,-0.3836137
7475,3.427627097,3.603070595,1,2,6.855254194
7476,-4.006089277,-4.165886364,0,3,-12.018267831
7477,0.374981998,0.272094241,0,0,0.0
7478,4.060498818,4.401205138,1,2,8.120997636
7479,-0.513780695,-0.340967304,0,1,-0.513780695
7480,-0.74660959,-0.873945265,1,1,-0.74660959
7481,0.653119239,0.206484827,1,0,0.0
7482,-1.088242143,-0.556777581,1,3,-3.264726429
7483,-0.558152107,-1.094200907,0,1,-0.558152107
7484,-0.826452684,-0.574705923,0,1,-0.826452684
7485,-1.478225371,-2.117182949,0,3,-4.434676113
7486,2.3625111,2.729660422,1,2,4.7250222
7487,0.902597065,1.306837406,1,0,0.0
7488,0.738253354,-0.026790984,1,0,0.0
7489,1.980604178,2.160338199,1,2,3.961208356
7490,-0.249392097,-0.102790638,0,1,-0.249392097
7491,-1.376370595,-1.095150873,0,3,-4.129111785
7492,-1.406116662,-1.260020552,0,3,-4.218349986
7493,-0.078213153,-0.46313943,1,0,-0.0
7494,-2.076438206,-2.163331393,0,3,-6.229314618
7495,-1.127009841,-0.461151226,0,3,-3.381029523
7496,-0.916792153,-1.359917544,0,3,-2.750376459
7497,4.393209681,4.522352865,1,2,8.786419362
7498,-5.440371867,-4.979870318,0,3,-16.321115601
7499,-0.154212522,-0.550513645,0,1,-0.154212522
7500,3.270469343,2.703754684,1,2,6.540938686
7501,0.430254669,-0.076186264,0,0,0.0
7502,1.367705857,1.525694401,0,2,2.735411714
7503,0.01146544,-0.49837607,0,0,0.0
7504,-1.228243536,-1.282387552,0,3,-3.6847306079999997
7505,-4.240657157,-3.692148598,0,3,-12.721971471
7506,0.508514071,0.487990822,0,0,0.0
7507,-1.547052404,-1.85817752,0,3,-4.6411572119999995
7508,-1.538640047,-1.488476178,0,3,-4.615920141
7509,-0.970689128,-0.99815827,0,1,-0.970689128
7510,3.264532634,3.44559569,1,2,6.529065268
7511,4.561151056,5.208808877,1,2,9.122302112
7512,0.418650699,0.577358243,1,0,0.0
7513,-0.913563081,-0.100050076,0,1,-0.913563081
7514,-2.352186359,-2.170065598,0,3,-7.056559077
7515,1.072300646,0.765368129,1,0,0.0
7516,3.522715857,4.438037055,1,2,7.045431714
7517,-0.382084938,-0.432012145,0,1,-0.382084938
7518,-4.786909435,-5.208866328,0,3,-14.360728305
7519,1.704771136,2.634262601,1,2,3.409542272
7520,1.986942168,1.693695414,1,2,3.973884336
7521,-2.703546758,-3.012502531,0,3,-8.110640274
7522,0.423370686,0.202782482,0,0,0.0
7523,0.859716598,0.925567163,1,0,0.0
7524,-0.326104199,0.04624036,0,1,-0.326104199
7525,-1.870119553,-2.929636198,0,3,-5.610358659
7526,1.83358599,2.204186184,1,2,3.66717198
7527,-0.982680754,-1.204494595,0,1,-0.982680754
7528,-2.891408321,-3.056566099,0,3,-8.674224963
7529,-4.204182046,-3.518105321,0,3,-12.612546137999999
7530,2.559084451,2.644407714,1,2,5.118168902
7531,1.489723625,1.668804165,1,2,2.97944725
7532,0.158385424,0.138961378,1,0,0.0
7533,-0.464717934,-0.1592609,0,1,-0.464717934
7534,-1.293159024,-0.645954795,0,3,-3.879477072
7535,-2.181590007,-3.17161612,0,3,-6.544770021
7536,-0.970773874,-0.536926678,0,1,-0.970773874
7537,-4.052873109,-3.434059883,0,3,-12.158619327
7538,-1.920085633,-1.719660334,0,3,-5.760256899
7539,-0.910498091,-1.18144306,0,1,-0.910498091
7540,1.19829073,0.737381751,1,2,2.39658146
7541,0.230422617,1.175160892,0,1,0.230422617
7542,1.635014595,1.27302112,1,2,3.27002919
7543,2.427960719,3.035017348,1,2,4.855921438
7544,1.876906869,2.033111399,1,2,3.753813738
7545,1.275617635,2.093949958,1,0,0.0
7546,-0.100501601,-0.227805667,1,0,-0.0
7547,-2.150168691,-2.793201061,0,3,-6.450506073000001
7548,1.775362615,1.776230954,1,2,3.55072523
7549,3.561714166,2.96713511,1,2,7.123428332
7550,0.939024008,2.00984822,1,0,0.0
7551,3.644509921,3.89630921,1,2,7.289019842
7552,-3.356164544,-3.044912365,0,3,-10.068493632
7553,-2.281693472,-1.970185358,0,3,-6.845080416
7554,1.777428242,1.49999237,1,2,3.554856484
7555,0.601500781,0.548688584,1,0,0.0
7556,2.92320114,2.967346993,1,2,5.84640228
7557,-0.377696699,0.399858686,0,1,-0.377696699
7558,-1.564011835,-2.026848554,0,3,-4.692035505
7559,-0.646511493,-0.937945049,1,1,-0.646511493
7560,-2.894220878,-3.03939332,0,3,-8.682662634
7561,-2.352172687,-2.621631351,0,3,-7.056518061
7562,1.782093637,1.198523055,1,2,3.564187274
7563,1.623594288,0.541712479,1,2,3.247188576
7564,0.436886529,-0.293851257,0,0,0.0
7565,-3.434069254,-2.994457281,0,3,-10.302207762
7566,-0.871341829,-0.87462939,0,1,-0.871341829
7567,-2.292740131,-1.958524565,0,3,-6.878220392999999
7568,2.481077724,2.248072285,1,2,4.962155448
7569,-0.829812857,-0.869147121,0,3,-2.489438571
7570,-2.098229925,-1.452966924,0,3,-6.294689775
7571,0.163727884,0.784816926,1,0,0.0
7572,-1.000288951,-0.623500098,0,3,-3.000866853
7573,2.841955281,2.922922396,1,2,5.683910562
7574,-1.767273438,-1.560085667,0,3,-5.3018203139999995
7575,-2.758437707,-2.610182387,0,3,-8.275313121
7576,-4.590353725,-4.657124443,0,3,-13.771061175
7577,0.42921473,0.267466806,1,1,0.42921473
7578,-0.832760569,-0.383813391,0,3,-2.498281707
7579,-2.425013946,-2.943264966,0,3,-7.275041838
7580,2.390942318,2.985885629,0,2,4.781884636
7581,1.444605014,1.334427891,1,2,2.889210028
7582,-0.148330844,-0.673952246,1,1,-0.148330844
7583,2.905237449,2.687035506,1,2,5.810474898
7584,1.081963424,0.73220027,1,2,2.163926848
7585,-2.154330441,-2.384600182,0,3,-6.462991323
7586,-2.236582452,-2.474163859,0,3,-6.709747355999999
7587,1.344868394,1.091390485,1,2,2.689736788
7588,1.08831926,0.965136433,1,0,0.0
7589,0.702631027,0.676721694,1,0,0.0
7590,-1.97358142,-1.668037566,0,3,-5.920744259999999
7591,1.474238256,1.376257203,1,2,2.948476512
7592,-1.32072077,-1.190312447,0,3,-3.96216231
7593,-0.517928646,-0.514916121,0,1,-0.517928646
7594,2.815834787,3.032067095,1,2,5.631669574
7595,-1.437701216,-1.41903108,0,3,-4.313103648
7596,-2.996379434,-3.255108145,0,3,-8.989138302
7597,-2.350850254,-2.718130115,0,3,-7.052550762
7598,1.968823128,2.052914968,1,2,3.937646256
7599,0.372275374,0.88162677,1,0,0.0
7600,-0.163086521,-0.254736372,0,1,-0.163086521
7601,-1.061546017,-1.341891478,0,3,-3.184638051
7602,0.863670674,0.761202404,1,0,0.0
7603,-1.740869017,-1.965426821,0,3,-5.222607051000001
7604,1.018539704,0.751747496,1,0,0.0
7605,-1.545889065,-2.123326897,0,3,-4.637667195
7606,-2.003519814,-2.101283129,0,3,-6.010559442
7607,-1.158288156,-1.063977294,0,3,-3.474864468
7608,-0.779519827,-1.21228149,0,1,-0.779519827
7609,-0.380706458,-0.732042358,0,1,-0.380706458
