,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target,category_1_encoded,Region A,Region B,Region C
6234,-0.221781404,-0.272229783,0.123262654,-0.618214563,-0.23339868,3.08791923,1.297740085,4.036129898,0,1,1,0,0
6235,0.969369302,1.977542806,-1.267777487,1.864353822,0.205093279,1.334217984,0.964336886,1.485024222,1,2,0,1,0
6236,-0.631402556,-0.811454617,1.010695114,-0.588946273,-0.746384036,-0.900973701,-0.798898374,-1.011601929,0,3,0,1,0
6237,0.052526368,0.137193647,-0.443156545,0.493381682,0.486956247,3.470253201,2.152273141,3.804331956,1,0,0,0,1
6238,-0.755950707,-1.622072907,0.54957894,-1.731797431,-0.307951458,-2.406833979,-1.036172011,-2.369372157,0,3,1,0,0
6239,0.360441676,1.255018428,0.023878035,0.679542262,0.383545239,1.058329375,1.004196078,1.086878081,1,0,1,0,0
6240,-0.216523198,-0.35032112,-0.041958971,-0.835239973,0.865774787,2.292977322,1.852082282,2.251820344,0,1,1,0,0
6241,-0.939241541,-1.680458124,1.567171262,-1.565903044,0.739749294,2.143489945,1.257137026,2.25227082,0,3,0,1,0
6242,1.332551468,2.783523532,-1.545619322,3.178454384,0.475162259,-1.799938222,-0.707755966,-2.005338581,1,2,0,1,0
6243,0.928932014,1.982466233,-1.34911875,2.429456334,-0.613346033,-2.481120724,-1.391680456,-3.295257123,1,2,0,0,1
6244,-0.604906764,-1.102682718,0.727229143,-1.035445687,0.464148737,0.459012667,0.606313029,1.383386016,0,3,0,1,0
6245,0.497788309,0.775159706,-1.174497177,1.162079532,0.271578812,1.409496559,1.01895237,1.674487092,1,0,1,0,0
6246,0.537412003,1.148329815,-1.238121165,1.913269502,0.545093645,-2.155918464,-1.336035523,-2.506701273,1,2,1,0,0
6247,0.642301235,1.019630209,-0.850443398,1.495769294,0.737627842,0.60356564,1.029715915,0.779142176,1,2,1,0,0
6248,-1.694255896,-3.423384359,2.976676741,-3.054569199,-0.377049772,-2.914972908,-2.157004473,-3.479961835,0,3,0,0,1
6249,1.006606541,1.868089591,-1.628547541,1.545466718,0.288608145,2.121688623,0.979879925,2.311901614,1,2,1,0,0
6250,-0.569698963,-1.067903889,0.687832306,-0.682856041,-0.449723629,-1.142565138,-0.737549434,-0.771302593,0,3,1,0,0
6251,-0.357827933,-0.648830617,0.745986227,-0.464337626,-0.307430122,-0.328053655,-0.326565295,0.188416904,0,1,1,0,0
6252,2.637881752,5.371992683,0.005196478,-0.01954072,0.041289089,1.728634187,1.310578116,2.013032934,1,2,0,1,0
6253,0.301873381,0.661206076,-0.370465199,1.165648588,-0.131673217,1.542406781,0.35413114,1.447432117,1,0,1,0,0
6254,-0.386322475,-0.894010019,0.592024148,-0.75058688,0.201261205,0.947892354,0.465348776,1.460005632,0,1,0,1,0
6255,-2.205294373,-4.462789443,3.185101142,-4.503807976,0.517522941,2.058964483,0.697458365,1.782959344,0,3,0,0,1
6256,1.389764134,2.9636075,-2.089307649,2.535661177,0.210040049,0.818093198,0.553546738,0.967218989,1,2,1,0,0
6257,-1.345209671,-2.476848006,2.546760141,-2.595454533,0.939600989,-0.003137471,1.854907316,2.53031195,0,3,1,0,0
6258,-1.003438903,-2.236234427,1.686518238,-2.15109352,0.476240018,-3.421568199,-1.844663438,-3.306681923,0,3,0,1,0
6259,-0.331352299,-0.968890125,0.82477869,-0.857842389,0.970023653,-0.119133478,0.818199849,0.627941239,0,1,1,0,0
6260,1.416411792,2.687445707,-2.400225996,2.784996226,0.486881448,-0.204131669,0.465372861,0.182294768,1,2,0,1,0
6261,0.773239987,1.75552149,-0.831079136,2.139325434,0.015837744,-0.437941453,-0.189425969,0.023088282,1,2,0,0,1
6262,-0.15783751,-0.072698214,0.005196478,0.273447666,-0.177988474,0.994857594,0.749981962,1.551706505,0,1,0,1,0
6263,0.308292064,0.431641751,-0.912316924,0.406806455,0.47132078,0.427992004,0.421926182,0.392923373,0,0,1,0,0
6264,-0.600385693,-1.139309515,1.062515759,-1.478214358,0.374248781,1.649640329,1.226069189,1.213128114,1,3,0,0,1
6265,0.13965369,0.646193646,-0.363462775,0.79953682,0.337529407,-2.36774618,-0.756178462,-3.294542324,1,0,0,1,0
6266,0.073336745,0.229735785,-0.57374622,1.128270804,0.443567688,4.584423281,2.193414595,4.042407538,0,0,0,1,0
6267,0.968769896,2.221840448,-1.414222124,2.350337559,0.744344226,-0.781944221,0.110938365,-0.723441054,1,2,0,0,1
6268,0.967178122,2.134101559,0.005196478,2.015731978,-0.544479385,0.573512726,0.065033402,-0.442936754,0,2,0,1,0
6269,0.493977382,0.805915023,-0.695483653,1.020249484,0.129789458,-0.412483147,-0.448575804,-0.323960862,1,0,0,1,0
6270,-0.362347558,-0.7626914,0.510779761,-0.524396896,0.206602375,0.162133302,-0.198871568,0.409085266,0,1,1,0,0
6271,0.741822294,1.490595484,-1.211909043,1.724455725,-0.414286324,-1.069821003,-0.59268405,-1.851911571,1,2,1,0,0
6272,-0.091968466,-0.163110255,0.877929102,0.386041823,0.97589923,0.411606028,0.609178378,0.851222854,1,1,0,1,0
6273,-1.081914369,-1.980562947,1.268100737,-1.826125764,0.571075833,1.160193475,0.426165988,0.949482436,0,3,0,1,0
6274,-0.403287792,-0.724838631,0.866808283,-0.194673737,-0.357467795,-4.803467939,-2.40662372,-0.007584003,0,1,0,1,0
6275,0.084526984,-0.418186221,-0.122163584,-0.326092576,-0.283131289,-0.657095585,-0.189662658,-1.503508354,0,0,0,1,0
6276,0.910215784,1.557863513,-1.621663627,2.16286282,0.436516298,-0.733159027,-0.499639696,-0.760977597,1,2,1,0,0
6277,-0.183528172,-0.804532527,0.260772543,-0.321838449,-0.977013157,4.642137021,1.832098632,4.684543526,0,1,1,0,0
6278,-1.209198711,-2.383324374,1.395918276,-2.01460461,-0.071919325,1.72014236,1.279639092,1.712755852,0,3,1,0,0
6279,0.056741683,0.161580896,-0.263759647,0.477255191,-0.313778056,3.000119238,1.069750267,3.518607219,0,0,0,1,0
6280,0.11345604,0.283557072,-0.184264358,1.204164143,0.708005936,1.116231735,1.424271445,1.147269906,1,0,1,0,0
6281,0.185837629,0.179889604,-0.744091561,0.61053664,0.582589821,-0.003137471,0.276509013,-0.125490344,0,0,0,0,1
6282,0.919871516,1.974571833,-1.227892512,1.634845031,-0.335806147,-0.003137471,0.175201274,0.568072092,1,2,0,1,0
6283,1.01892324,2.181098979,-1.817513172,2.2794592,0.729593955,2.245948787,1.069372375,2.78671319,1,2,0,0,1
6284,-0.594210872,-1.439451558,0.455800021,-1.545338265,0.827200012,3.500236583,1.756270344,2.939949954,0,3,0,1,0
6285,-0.616143458,-1.525494556,0.600089866,-0.69970403,0.104917698,0.60410235,0.157721318,0.683612039,0,3,1,0,0
6286,-1.040198711,-2.080423759,2.213084315,-1.579848735,-0.681525995,-1.245862801,-0.697995458,-1.143332681,0,3,1,0,0
6287,0.69881567,1.755987795,-1.641642748,2.568768205,0.540656166,1.84914866,1.897078029,2.360565231,1,2,1,0,0
6288,1.448820108,3.237588765,-2.042393236,2.933590954,-0.36131152,-1.706347789,-0.252053488,-1.650502191,1,2,0,1,0
6289,-0.315081928,-0.517482984,0.247132011,-0.076813112,0.05456278,0.780796009,0.380704727,0.302508892,0,1,0,0,1
6290,-0.241430565,-0.628860464,0.257107396,-1.174672057,-0.908822671,1.362627436,0.119973769,1.458716861,0,1,0,1,0
6291,1.466782557,3.110933646,-2.018994557,2.474080712,0.000180845,-0.216152008,-0.403259411,0.143509238,1,2,1,0,0
6292,0.505557853,0.920630853,-0.591891165,0.7618484,-0.239470934,-1.80964077,-0.690147598,-1.739758256,1,2,1,0,0
6293,0.436235705,0.718970002,-0.858562483,1.323920057,0.372130586,-0.909102352,-0.486300607,-0.360907138,1,0,0,0,1
6294,-1.190916506,-2.810626378,1.379027557,-3.207672395,-0.91843264,-0.632841443,-0.846795454,-1.286222672,0,3,0,1,0
6295,0.678728069,1.377932578,-0.831449812,1.371207839,0.249890944,-2.107185029,-0.77955986,-2.185975313,1,2,1,0,0
6296,-0.929136341,-1.984246151,1.559417669,-1.508709004,0.543912147,-0.772192311,0.021261367,-0.769189735,0,3,0,0,1
6297,-1.134020186,-2.248754296,1.615539426,-1.910189032,-0.974443707,-2.903928173,-2.122337907,-2.517717546,0,3,0,1,0
6298,-0.346771577,-1.153414693,0.65274068,-0.266940061,0.499926689,1.182255884,0.812550145,1.632001516,0,1,0,0,1
6299,-0.585792723,-1.137620112,0.744940241,-1.136271315,-0.739591945,0.66668144,-0.211604771,0.678797063,0,3,0,1,0
6300,-0.221599694,-0.929423622,0.084288272,-1.106075439,0.396112231,0.531396674,0.214010959,0.350961915,0,1,0,1,0
6301,-1.440981635,-2.664375218,2.162661106,-3.102167651,-0.089447247,-0.771795238,-0.738184392,-0.677739531,0,3,0,1,0
6302,0.958816306,2.02201086,-1.282514637,1.874810884,0.103982613,-0.504098041,-0.641531362,-1.074407455,1,2,0,1,0
6303,1.127686295,2.199639635,-1.598754361,1.758200051,-0.325305499,-1.657890808,-0.883023424,-1.902531366,1,2,1,0,0
6304,-1.947342474,-3.782140976,3.073762515,-4.500719088,-0.509067187,1.010341447,0.178440664,1.295330039,0,3,0,0,1
6305,0.978457806,1.761300759,0.005196478,2.546657791,-0.857905284,-2.715680078,-2.127451406,-2.53889102,0,2,0,0,1
6306,-0.81052863,-1.606582157,1.690357282,-1.587019437,0.729379975,0.167528466,0.080088094,-0.163612321,0,3,1,0,0
6307,0.856975537,1.872905882,-1.388177562,2.90949263,0.220858431,-1.267394934,-0.896331327,-1.658327151,1,2,0,0,1
6308,-0.068446493,-0.755750835,0.066995044,-1.09146621,0.965598319,3.514620765,2.056464055,3.114910905,0,1,0,0,1
6309,0.028775564,-0.031893744,-0.438760119,-0.203417187,0.700903801,1.05356516,1.21493598,0.68830084,1,0,1,0,0
6310,-0.185097649,-0.374724125,0.219489927,-0.68487173,0.739266534,-0.000890846,0.164803154,0.072747755,1,1,1,0,0
6311,1.212129204,2.384999685,-1.658522485,2.128697259,0.195699361,-2.212046401,-0.840882442,-1.61145541,1,2,0,1,0
6312,-1.239588013,-2.18775566,2.088135203,-1.838314162,-0.838114591,-2.727038255,-1.314413159,-2.065998075,0,3,1,0,0
6313,0.607840339,0.990900452,-0.443178287,1.217430039,0.826792524,0.991600521,0.959739148,0.530666861,1,2,0,0,1
6314,1.101330165,2.078428481,-1.495924779,2.428592251,-0.764227532,3.597590641,1.187227579,3.762567309,1,2,1,0,0
6315,0.716340081,1.049506356,-0.991436162,1.586414993,0.034292019,0.817906785,0.399251653,0.958770157,1,2,1,0,0
6316,2.324698914,4.951455159,-3.620936905,5.394397177,0.713711476,0.350581044,0.519143212,0.45649344,1,2,0,1,0
6317,-0.528946763,-1.107151554,0.594898022,-1.510547452,-0.055183971,0.379493522,0.680443579,-0.108910885,0,3,0,1,0
6318,0.957304823,1.826927868,-1.144882679,1.617400442,-0.668659292,0.206037267,-0.751028416,-0.165055339,1,2,1,0,0
6319,-0.106090635,-0.222677807,0.444457059,-0.174084683,-0.253606303,0.406676136,0.411219677,0.579117668,0,1,1,0,0
6320,1.233406076,2.594059318,-2.173212925,4.085192656,0.97677472,-1.370318147,-0.719684669,-1.562722593,1,2,1,0,0
6321,-0.007688996,0.054094689,0.22846226,0.363054746,0.999518373,-1.947134395,-0.230308872,-1.901865417,1,1,0,1,0
6322,-0.387875782,-0.246174721,0.77692878,-0.203499198,0.42166998,0.21846647,0.197273529,-0.288341518,0,1,0,1,0
6323,1.306072204,2.702931585,-2.293250971,2.972241474,0.775984619,2.986835429,2.429169046,2.742027116,1,2,0,1,0
6324,-0.491561939,-1.076172964,0.89947995,-1.317418586,-0.911586544,1.554061267,0.523347228,0.887091282,0,1,0,0,1
6325,-1.412725759,-2.937722865,1.804224701,-2.832752661,-0.44805685,-2.466845989,-1.285404893,-2.334693371,0,3,1,0,0
6326,-0.516846883,-1.112245557,0.005196478,-0.730380683,-0.262080901,-0.510378524,-0.668769222,-0.684465403,0,3,0,1,0
6327,0.619032947,0.937698508,-0.976580144,0.926100234,-0.976004705,1.457993024,0.782580705,1.59085738,1,2,0,1,0
6328,1.392038752,2.792050345,-2.010713716,2.489429043,-0.246076889,3.033738578,2.238351291,2.850433681,1,2,0,0,1
6329,0.111129375,0.378952372,-0.201215304,0.347802751,-0.81393683,3.582574907,1.987753867,3.700406729,1,0,0,1,0
6330,1.318197067,2.513721414,-1.117163556,2.385890771,0.034818604,-0.421432519,-0.494237883,0.481143713,1,2,1,0,0
6331,-1.358174921,-2.877825854,2.150917751,-3.420676822,-0.991161382,1.648461912,0.271687961,1.386573444,0,3,0,0,1
6332,-0.443263465,-0.5833379,0.709037743,-0.811958764,-0.459100223,0.498543386,-0.336844636,0.744266519,1,1,0,0,1
6333,-0.288575117,-0.862446866,0.561740067,-1.41957198,0.732566805,-0.239455533,0.063699454,-0.569105271,0,1,1,0,0
6334,-0.114559427,-0.64268253,0.03944344,-1.137400486,-0.573883892,0.124693366,-0.139539257,0.058669941,0,1,0,0,1
6335,0.084094388,-0.062391612,0.152702136,-0.518769407,-0.870313141,0.149250555,-0.141639981,0.385712375,1,0,0,0,1
6336,0.690910957,1.073735371,-0.928065852,1.455115891,-0.500538431,2.350327506,1.084818897,2.491950301,1,2,0,1,0
6337,-0.444806838,-0.812368464,0.761761768,-0.216702438,0.655117412,-0.003137471,-1.593148913,-2.463528402,0,1,0,1,0
6338,0.139028687,0.205916474,-0.395779097,-0.408515397,0.174374727,0.936292328,0.544427007,1.414510334,0,0,1,0,0
6339,-0.04512289,-0.13418319,-0.401614762,0.497890277,0.172148739,3.07883592,1.780763994,3.411232837,0,1,1,0,0
6340,-0.925889904,-1.621192972,1.238419029,-2.071830642,-0.998851977,2.86357505,1.21695846,3.32369532,0,3,1,0,0
6341,-1.136666891,-3.656003504,0.255290191,-0.066848313,-0.055697572,1.137946888,0.669574976,1.244448855,0,1,1,0,0
6342,-0.14365953,-0.132301177,0.082079451,-0.028877749,-0.468763921,-0.003137471,-0.844835031,-1.878396363,1,1,0,1,0
6343,-0.165080565,-0.02789657,0.335138998,0.226444048,-0.327581976,1.553556593,0.541548022,1.953882772,1,1,1,0,0
6344,0.031759457,-0.027613586,-0.117347748,-0.493910808,0.197373275,2.649880224,1.505187208,2.459181635,1,0,1,0,0
6345,0.075673541,0.298751652,0.015663534,-0.426191261,0.74867955,-1.03028076,0.634580876,-0.68332539,0,0,1,0,0
6346,-0.432295179,-0.912953941,0.355395531,-1.234117305,-0.636686188,0.715221551,0.40134628,0.08770288,0,1,0,1,0
6347,1.272714734,2.730249094,-1.851205097,2.900996554,0.536444047,-0.410539848,0.172374199,-0.588426699,1,2,1,0,0
6348,-1.169480629,-2.653259096,1.5619347,-1.870497426,-0.902195645,-1.227974387,-0.846468389,-1.573574448,0,3,1,0,0
6349,-0.720970108,-1.771042666,0.61997028,-2.182932105,-0.346541668,-0.63033991,-0.46568252,-0.43410861,0,3,0,0,1
6350,-0.003938486,5.481673705,0.005196478,5.442138711,-0.562174621,0.257061158,-0.131259917,-0.031491212,1,2,1,0,0
6351,-1.037991355,-2.253767672,2.017882305,-2.553399351,0.831167967,-1.836472067,-0.217521885,-1.844087621,0,3,0,1,0
6352,-1.353754675,-2.810851171,1.59305909,-2.817741644,-0.644004187,-2.164220131,-1.583796796,-2.23688584,0,3,0,0,1
6353,0.734476745,1.425048174,0.005196478,0.652734029,0.157263836,-1.779212099,-0.849812554,-1.265933434,0,2,1,0,0
6354,-2.077119854,-4.010237001,3.3549529,-3.411019667,-0.670433668,0.655801498,-0.418346782,0.891225613,0,3,0,1,0
6355,-0.23527391,-0.552079936,1.042920071,-0.542465504,-0.053032569,-2.931625825,-1.259450892,-2.786763851,1,1,0,1,0
6356,2.145824925,4.126877588,-3.366617282,4.493743854,-0.173200197,-0.003137471,-1.982698619,-4.423787182,1,2,0,1,0
6357,-1.544935922,-3.16017452,2.127803702,-3.253055329,-0.917285616,2.745007647,1.094785252,2.361463157,0,3,0,0,1
6358,-1.981964486,-4.117758027,2.62293907,-4.041506797,0.651735187,-0.003137471,-0.757639575,-2.46479375,0,3,1,0,0
6359,-1.499181202,-3.185163504,2.590926703,-2.733614507,0.56022543,-0.388018244,0.072855573,-0.249399753,0,3,1,0,0
6360,0.898359568,1.474115774,-1.607763651,1.526802503,-0.444283256,1.844577913,0.744219003,1.137543047,1,2,0,1,0
6361,1.12477672,2.263449063,-1.79834401,2.330531593,0.227990274,-2.876518861,-0.995794999,-2.895332765,1,2,0,0,1
6362,-0.512588797,-1.138918735,0.214201832,-1.456495152,-0.274660838,-2.878883511,-1.265838232,-2.825228945,0,3,0,1,0
6363,0.683212404,1.559680556,-0.759627053,1.345911131,0.538454287,-1.265166266,-0.793769522,-1.970499612,1,2,0,0,1
6364,1.390255328,2.491031437,-1.737905507,2.085905181,0.384968913,1.922609348,0.890319926,1.894516592,1,2,1,0,0
6365,1.787346414,3.466276118,-2.427287103,3.171069082,-0.819066038,-0.043293014,-0.30084437,-0.040159109,1,2,1,0,0
6366,-0.246335281,-0.130089118,-0.112094663,0.370402526,0.688376331,-0.016152243,-0.065435344,1.023197226,0,1,0,0,1
6367,-2.301471718,-4.790865339,3.634352889,-4.067421615,-0.64114779,-0.590846104,-0.340405929,-0.586136059,0,3,1,0,0
6368,-0.820878922,-1.689064495,0.729517268,-2.187974449,-0.651780595,1.124269521,0.153636194,1.561865546,0,3,0,1,0
6369,-0.426804195,-1.096777186,0.657618383,-0.938708472,0.46749375,2.863692996,1.877748622,3.086958158,0,1,1,0,0
6370,-0.258938797,-0.787563096,0.449931469,-0.914639652,-0.633497877,-0.003137471,2.677538501,-0.007584003,0,1,0,1,0
6371,-0.187859401,-0.066256605,0.374844067,0.492530821,-0.755206093,-0.296171264,-0.555313543,0.118821003,1,1,0,0,1
6372,1.118894598,2.271997094,-1.517950937,2.325941182,-0.328834346,3.05189573,1.035414676,2.330255838,1,2,0,1,0
6373,1.274428427,2.575592621,-1.914052721,2.572602339,0.677424962,1.998529613,1.173742616,1.954220611,1,2,0,1,0
6374,-0.171673654,-0.682610555,-0.331218373,-0.98051828,-0.646382484,0.53398871,-0.090785577,0.674662263,0,1,0,0,1
6375,1.098484876,2.26871803,0.005196478,1.656006014,-0.321854014,-4.419987095,-2.415461399,-4.901242661,0,2,1,0,0
6376,0.357661367,0.946807122,-0.507209608,1.251182516,-0.427492099,-0.755774327,-0.374362071,-0.779130763,1,0,0,1,0
6377,0.064505973,0.358907358,-0.367544897,0.500098788,-0.287878271,-0.676526518,-0.675021734,-0.62949635,1,0,0,1,0
6378,0.906544157,1.94675496,-1.830635462,2.097732616,0.428543589,0.717601652,0.564189872,0.633250598,1,2,1,0,0
6379,0.072252048,-0.081393019,0.353628583,-0.32112386,-0.189068838,-0.394933551,0.159339613,-0.838684686,1,0,1,0,0
6380,2.057811177,4.178247038,-2.717326604,4.119939659,0.519153363,-1.12639785,-0.057155657,-1.503289644,1,2,0,1,0
6381,-1.438411167,-2.743305341,2.369403972,-2.426876947,0.280806276,4.06001989,2.201869245,3.899690329,0,3,0,1,0
6382,-0.515170899,-1.389230515,0.569866375,-0.996385463,-0.277801636,2.616354375,0.731859521,2.80866719,0,3,0,0,1
6383,-0.126518897,-0.477293712,-0.56532032,-0.948682359,-0.135518437,-4.045647096,-2.502690286,-3.998100221,0,1,1,0,0
6384,0.43945269,1.056536845,-0.429775283,0.803197617,0.407245424,-0.562174763,0.113750577,-0.462541991,1,0,1,0,0
6385,1.267960487,2.71113013,0.005196478,2.155176761,0.069510826,1.261845705,0.887619481,1.146234673,0,2,0,1,0
6386,-0.024398567,-0.358513741,-0.075800842,-0.278007976,0.736680323,2.66181343,1.115735377,2.241608182,0,1,0,1,0
6387,-1.42222965,-2.685455007,2.470786366,-2.331719682,0.866366837,-0.839953516,0.223142951,-0.993380515,0,3,0,1,0
6388,0.842513896,1.704088473,-1.009371584,1.592602266,0.435414652,-0.003137471,-0.166297672,-0.847149213,1,2,0,1,0
6389,0.754958766,1.666119323,0.005196478,1.400976671,0.97841424,-0.003137471,0.462381991,-1.324394653,0,2,1,0,0
6390,-1.941858659,-4.010621583,0.005196478,-4.144742325,0.193073575,1.32369494,1.02505502,1.316921925,0,3,0,1,0
6391,-0.003804134,0.121428432,0.020996516,1.043953758,-0.920338419,-3.071073773,-1.775997073,-3.201210204,1,1,0,1,0
6392,-1.590141831,-3.011517906,2.589194708,-2.534746666,0.009704112,-4.030755692,-2.040140317,-3.412487849,0,3,0,1,0
6393,-0.664651098,-1.399569182,0.739733742,-1.107170313,-0.539981441,2.509100641,1.191024097,2.853619597,0,3,0,1,0
6394,-0.902808927,-1.802067345,1.482008327,-1.674040186,-0.332573639,-1.980149518,-1.265415798,-1.742065046,0,3,1,0,0
6395,0.809264698,1.488825071,-1.490074331,1.483728485,-0.019859896,-0.003137471,1.875783994,3.745565244,1,2,0,1,0
6396,0.116830174,0.563988138,0.22572129,0.201335272,-0.409898391,-1.727145206,-0.690537794,-1.217314625,1,0,0,0,1
6397,-1.285591001,-2.595236389,2.088025073,-3.019912559,-0.380756722,-0.369915501,0.022394872,-0.299302208,0,3,1,0,0
6398,0.880065963,1.575727061,-1.526567423,1.34856279,-0.195967327,0.737199549,0.077548142,0.55863963,1,2,1,0,0
6399,-1.433805824,-3.010776831,2.174887483,-3.392288783,-0.427085304,-4.263913704,-2.505629872,-4.655344417,0,3,1,0,0
6400,0.33011379,0.685581701,-0.7513066,0.442456516,-0.66099801,-0.003137471,2.801289077,5.401310293,1,0,1,0,0
6401,-0.814010669,-1.477355104,1.672249855,-1.518113355,0.531120525,-0.789993687,-0.33747805,-0.918273343,0,3,0,0,1
6402,-0.365677083,-0.998519534,1.035378419,-1.00864017,-0.209576475,-1.677023699,-0.703056313,-2.1903808,0,1,0,0,1
6403,0.504270748,1.378073497,-0.547539017,1.129920987,0.663514601,-0.003137471,-1.141944674,-2.313572298,1,2,0,1,0
6404,0.521449399,1.104633857,-0.315177128,1.302717679,0.765433979,0.723506961,0.658478294,0.640901454,1,2,0,1,0
6405,1.336969074,2.767229342,-1.959914826,2.691626793,0.501926972,0.58170873,0.835393784,0.925007827,1,2,1,0,0
6406,-0.0822537,-0.183945308,0.35243432,-0.098065856,-0.206653676,-2.265259573,-1.526675397,-2.339869065,0,1,0,1,0
6407,0.306450863,0.616753519,-0.092258938,0.318917365,0.442644226,-2.743883252,-1.326997056,-3.654358768,1,0,0,1,0
6408,-0.003938486,-0.016698388,0.654882905,-0.627982251,-0.689558991,2.110512546,0.823352205,1.955745799,0,1,1,0,0
6409,0.181989883,0.567538959,-0.251653667,0.353600519,0.322231518,-1.311414847,-1.034048366,-1.875957816,1,0,0,1,0
6410,0.439486048,0.877386379,-0.379132092,1.520808073,-0.187935872,-3.442032541,-1.793126749,-3.740348072,1,0,0,0,1
6411,-0.098309847,-0.043209651,0.341414161,-0.133206193,0.31128883,-0.295843522,0.356094019,-0.767784343,1,1,0,0,1
6412,-1.803750484,-3.694270473,2.47898751,-3.732144097,0.509581184,-0.803452505,0.112504187,0.241610968,0,3,1,0,0
6413,0.331470896,0.702069898,0.005196478,0.939505293,0.125372976,3.900059845,1.997827539,3.730136326,0,0,0,0,1
6414,0.364561477,0.568338886,-0.599500635,0.893078963,0.284957186,-1.044369565,-0.373517906,-0.685577745,1,0,0,1,0
6415,-0.680173476,-1.117041306,0.391185961,-0.749203834,-0.572944137,-0.616452053,-0.147154965,-0.769637285,0,3,0,1,0
6416,-1.284387036,-2.73552352,1.629275353,-2.025288307,0.185399109,0.43891237,0.723329804,0.325484372,0,3,1,0,0
6417,1.475879151,2.886762412,-2.476104813,3.151516622,-0.079051422,-1.141737018,-0.638771241,-1.379348206,1,2,0,1,0
6418,0.491445511,0.919898939,-0.90776096,0.893104344,-0.143894281,-0.003137471,0.180119486,0.533883805,1,0,1,0,0
6419,-0.229081031,-0.528952339,0.58975299,-0.740810706,-0.179368491,-2.033743953,-0.849368031,-2.37115364,1,1,0,1,0
6420,-1.137032883,-2.129566612,2.016853187,-2.183097926,-0.378151944,-0.478625544,-0.089220134,-0.291389645,0,3,1,0,0
6421,-0.821814828,-1.70696121,1.385344459,-1.113354614,-0.389330675,0.813627829,0.62576875,0.783691454,0,3,1,0,0
6422,1.302590397,2.8839657,-1.764133502,2.329179178,0.399412856,2.275274811,1.51242582,2.939845841,1,2,0,1,0
6423,0.137661941,0.111628865,-0.009656774,-0.215974382,0.115599512,-1.172374323,-0.63522267,-1.282482735,1,0,0,1,0
6424,-0.550587067,-1.06729864,0.076831603,-1.154893337,-0.940095785,-1.19625349,-1.569151784,-1.334383763,0,3,0,1,0
6425,0.509689231,0.864221265,0.005196478,0.531295077,-0.90294954,3.082463166,1.671237508,3.102801718,0,2,0,1,0
6426,-0.814398187,-1.544601818,0.682659665,-1.708110612,0.140238002,-1.103640583,-0.000851304,-0.800713319,0,3,0,0,1
6427,1.50084303,2.998496115,-2.098522703,3.720989931,0.692566958,-0.113482975,0.059444869,-0.055472019,1,2,1,0,0
6428,1.352800535,2.674588661,-2.657133247,2.555351445,-0.912044378,3.425505534,1.313937421,4.098368301,1,2,1,0,0
6429,-0.466574071,-0.695453149,0.645729546,-0.530793723,0.014413868,0.134914741,0.008430512,1.423905143,0,1,1,0,0
6430,-0.628670247,-1.388208868,1.107336303,-2.051487608,0.702270751,-0.495510817,0.123246641,-0.085894809,0,3,0,1,0
6431,-2.618133199,-5.118963366,3.591872414,-5.559938274,-0.991104044,-0.346320066,-0.788824333,-0.158319562,0,3,0,1,0
6432,-1.481580772,-3.116953526,2.510885945,-2.743880082,-0.448412185,-1.480904004,-0.757200967,-2.481330366,0,3,0,1,0
6433,-1.339469775,-2.65640251,0.005196478,-1.989191134,0.839840437,-0.003137471,0.530485022,1.593971194,0,3,0,1,0
6434,0.135190341,0.031265616,-0.088538103,0.119829855,-0.837060753,-1.848045065,-1.460710614,-1.234401635,1,0,0,1,0
6435,-0.326233704,-0.784970838,0.698751033,-0.907377342,0.213992955,1.55701769,1.147560282,2.32432047,1,1,0,1,0
6436,-1.345335487,-2.707099584,1.910243205,-2.508634932,0.014763333,0.030431024,-0.569459614,0.428579567,0,3,1,0,0
6437,-0.281164042,-0.199398251,0.467321723,-1.238372058,-0.696641274,0.470947438,-0.020287472,-0.003675333,1,1,0,1,0
6438,0.505337148,1.030835069,-0.75499025,1.122483607,-0.91502598,-0.003137471,1.10785189,2.976799289,1,2,1,0,0
6439,0.52783935,1.386612363,-0.795523708,0.968168123,0.005174203,-2.898158105,-0.961885031,-3.443389125,1,2,1,0,0
6440,-1.899670281,-3.755275903,2.647896098,-3.43763871,0.470260378,0.048843983,0.35828155,0.089028722,0,3,1,0,0
6441,-0.12826348,-0.33394381,-0.180364414,-1.210863373,-0.645514445,1.276163423,0.079213344,0.925633309,0,1,0,1,0
6442,-1.383340777,-2.458810249,1.973953661,-2.71016064,0.382639658,-1.232467314,0.010696838,-0.802966002,0,3,1,0,0
6443,0.901728697,1.890860919,-1.470177418,1.874470583,0.092766624,1.902232545,1.004032878,1.616330894,1,2,1,0,0
6444,0.784146416,1.439748514,0.005196478,1.135032041,-0.284307149,-1.089372414,-0.647462606,-1.252274155,0,2,0,1,0
6445,-0.898027226,-1.701940161,1.602656974,-1.852133921,0.328860992,0.583246129,0.722240133,0.71541814,0,3,1,0,0
6446,-0.766045202,-1.590609355,0.797405818,-1.228835615,-0.616046445,-0.24698875,-0.613250212,-0.486042559,0,3,0,1,0
6447,-0.46126705,-1.32034094,0.640447828,-1.330139346,-0.086137358,0.3235702,0.552902339,-0.130483305,0,1,0,0,1
